100111	明石	大學生（兼職）	平行飛躍
100112	明石	大學生（兼職）	平行飛躍
100113	明石	大學生（兼職）	平行飛躍
100114	明石	大學生（兼職）	平行飛躍
100211	目代	視頻技術人員	平行飛躍
100212	目代	視頻技術人員	平行飛躍
100213	目代	視頻技術人員	平行飛躍
100214	目代	視頻技術人員	平行飛躍
100311	蘇伊	服裝設計師	平行飛躍
100312	蘇伊	服裝設計師	平行飛躍
100313	蘇伊	服裝設計師	平行飛躍
100314	蘇伊	服裝設計師	平行飛躍
100411	雷奇	英雄辦公室員工（営業職）	平行飛躍
100412	雷奇	英雄辦公室員工（営業職）	平行飛躍
100413	雷奇	英雄辦公室員工（営業職）	平行飛躍
100421	醉虎的雷奇	英雄辦公室員工（営業職）	平行飛躍
100422	醉虎的雷奇	英雄辦公室員工（営業職）	平行飛躍
100511	科羅尼	機械師	平行飛躍
100512	科羅尼	機械師	平行飛躍
100513	科羅尼	機械師	平行飛躍
100611	雁銘	刑事（巡査部長）	全球聯盟英雄派遣軍
100612	雁銘	刑事（巡査部長）	全球聯盟英雄派遣軍
100613	雁銘	刑事（巡査部長）	全球聯盟英雄派遣軍
100711	巴雷爾	警察（巡査）	全球聯盟英雄派遣軍
100712	巴雷爾	警察（巡査）	全球聯盟英雄派遣軍
100713	巴雷爾	警察（巡査）	全球聯盟英雄派遣軍
100811	巴隆	消防員	全球聯盟英雄派遣軍
100812	巴隆	消防員	全球聯盟英雄派遣軍
100813	巴隆	消防員	全球聯盟英雄派遣軍
100911	維多姆	高級救援隊成員（助理指揮官）	全球聯盟英雄派遣軍
100912	維多姆	高級救援隊成員（助理指揮官）	全球聯盟英雄派遣軍
100913	維多姆	高級救援隊成員（助理指揮官）	全球聯盟英雄派遣軍
101011	恭一	小學老師	英勇教育者
101012	恭一	小學老師	英勇教育者
101013	恭一	小學老師	英勇教育者
101021	潛行的恭一	小學老師	英勇教育者
101022	潛行的恭一	小學老師	英勇教育者
101111	芙拉米	高中老師（化學）	英勇教育者
101112	芙拉米	高中老師（化學）	英勇教育者
101113	芙拉米	高中老師（化學）	英勇教育者
101211	松煙	書法家	英勇教育者
101212	松煙	書法家	英勇教育者
101221	隱密的松煙	書法家	英勇教育者
101222	隱密的松煙	書法家	英勇教育者
101223	隱密的松煙	書法家	英勇教育者
101311	桐宗	劍道家	英勇教育者
101312	桐宗	劍道家	英勇教育者
101313	桐宗	劍道家	英勇教育者
101411	馬爾菲克	大學教授（考古學）	英勇教育者
101412	馬爾菲克	大學教授（考古學）	英勇教育者
101421	探險的馬爾菲克	大學教授（考古學）	英勇教育者
101422	探險的馬爾菲克	大學教授（考古學）	英勇教育者
101511	北極星面具	職業摔角手	銀河運動員
101512	北極星面具	職業摔角手	銀河運動員
101811	光希	兒童演員	ネオタレンツ・プロダクション
101812	光希	兒童演員	ネオタレンツ・プロダクション
101911	瞳	偶像歌手	ネオタレンツ・プロダクション
101912	瞳	偶像歌手	ネオタレンツ・プロダクション
101913	瞳	偶像歌手	ネオタレンツ・プロダクション
102011	拉格達	外科醫生	M.A.H.A.
102012	拉格達	外科醫生	M.A.H.A.
102013	拉格達	外科醫生	M.A.H.A.
102014	拉格達	外科醫生	M.A.H.A.
102111	洛倫	看護師	M.A.H.A.
102112	洛倫	看護師	M.A.H.A.
102113	洛倫	看護師	M.A.H.A.
102114	洛倫	看護師	M.A.H.A.
102211	漁火	漁師	レイバーズサイト
102212	漁火	漁師	レイバーズサイト
102213	漁火	漁師	レイバーズサイト
102214	漁火	漁師	レイバーズサイト
102311	五郎	工匠	レイバーズサイト
102312	五郎	工匠	レイバーズサイト
102313	五郎	工匠	レイバーズサイト
102314	五郎	工匠	レイバーズサイト
102411	提格拉姆	鐵路人員	全球驅動力
102412	提格拉姆	鐵路人員	全球驅動力
102413	提格拉姆	鐵路人員	全球驅動力
102414	提格拉姆	鐵路人員	全球驅動力
102511	安德魯	卡車司機	全球驅動力
102512	安德魯	卡車司機	全球驅動力
102611	右轄	私家偵探	獨立英雄
102612	右轄	私家偵探	獨立英雄
102613	右轄	私家偵探	獨立英雄
102614	右轄	私家偵探	獨立英雄
102711	昴	小説家	創意大腦
102712	昴	小説家	創意大腦
102713	昴	小説家	創意大腦
102811	琪爾修	甜點師	美食戰士
102812	琪爾修	甜點師	美食戰士
102813	琪爾修	甜點師	美食戰士
102814	琪爾修	甜點師	美食戰士
102911	成人	採訪記者	廣播電台
102912	成人	採訪記者	廣播電台
102913	成人	採訪記者	廣播電台
102914	成人	採訪記者	廣播電台
103011	斯海爾	海賊船長	無所屬
103012	斯海爾	海賊船長	無所屬
103211	普羅基	調酒師	獨立英雄
103212	普羅基	調酒師	獨立英雄
103213	普羅基	調酒師	獨立英雄
103214	普羅基	調酒師	獨立英雄
103311	葛梅沙	服務生	獨立英雄
103312	葛梅沙	服務生	獨立英雄
104311	木的狼男	兼職英雄	平行飛躍
104312	木的狼男	兼職英雄	平行飛躍
104313	木的狼男	兼職英雄	平行飛躍
104314	木的狼男	兼職英雄	平行飛躍
104511	影的狼男	兼職英雄	平行飛躍
104512	影的狼男	兼職英雄	平行飛躍
104513	影的狼男	兼職英雄	平行飛躍
104514	影的狼男	兼職英雄	平行飛躍
105111	熱泉	旅館總經理	S&S Heros
105112	熱泉	旅館總經理	S&S Heros
105311	久希	工廠員工	レイバーズサイト
105312	久希	工廠員工	レイバーズサイト
105313	久希	工廠員工	レイバーズサイト
105314	久希	工廠員工	レイバーズサイト
105911	瑪格菈達	服裝設計師	創意大腦
105912	瑪格菈達	服裝設計師	創意大腦
105913	瑪格菈達	服裝設計師	創意大腦
106111	羅帝里克斯	騎士	亞拉提西亞王國騎兵隊
106112	羅帝里克斯	騎士	亞拉提西亞王國騎兵隊
